Date,Close,High,Low,Open,Volume,returns,ma_50,ma_200,price_vs_ma200,price_vs_ma50,mom_1m,mom_2m,mom_accel,vol_20d,vol_60d_avg,vol_spike,VIX,vix_percentile,sentiment,vol_regime,raw_position,month,final_position,signal
2006-02-22,88.9943618774414,89.25596111154323,88.56752327649939,88.65014295991948,42326700,0.00607049023976125,87.53994415283204,84.18535446166992,0.05712403833805865,0.016614332333479316,0.022544390555892413,0.027338549584032812,-0.004794159028140399,0.10067120669368888,0.09109498933260828,1.105123425901239,11.880000114440918,0.2896825396825397,0.75515873015873,0.9818313584041716,0.9093070042831944,2,1.0593070042831945,0.8943485764676239
2006-02-23,88.86351013183594,89.24903343533752,88.31275805338132,88.99431493225015,43423200,-0.0014703374780715706,87.5869790649414,84.22957660675048,0.05501551487929564,0.014574438809540973,0.019991629907763375,0.02420046317795088,-0.004208833270187506,0.1010787938428185,0.091641575076087,1.1029796657128175,11.869999885559082,0.2896825396825397,0.75515873015873,0.9856181288280393,0.9093070042831944,2,1.0593070042831945,1.0593070042831945
2006-02-24,89.09070587158203,89.13889103762857,88.64321516122317,88.88417250562588,36777400,0.0025566820330304996,87.63691513061524,84.27907752990723,0.05709161137848659,0.016588794103489905,0.021711584551504792,0.021469648987098244,0.00024193556440654795,0.09984358815804521,0.09220253790564709,1.082872450433169,11.460000038146973,0.19642857142857142,0.9017857142857143,0.9735013952282565,1.1916454081632653,2,1.3416454081632652,1.0593070042831945
2006-02-27,89.12516021728516,89.52444488819744,89.00123595359791,89.08384512623812,35858600,0.000386733333921363,87.67576110839843,84.32657764434815,0.0569047470795659,0.0165313547389084,0.01648875218308854,0.021299800964873716,-0.004811048781785177,0.09472335510168248,0.09265635753557144,1.022308210910595,11.59000015258789,0.23412698412698413,0.7829365079365078,0.9238591718885909,0.9601535651297555,2,1.1101535651297554,1.3416454081632652
2006-02-28,88.27836608886719,89.4349469234741,88.20952861955101,88.94615151911725,74394800,-0.009501179311807162,87.6908236694336,84.37422443389893,0.04627173382822461,0.006700158521129149,-0.0024115440287623136,0.021997259440084127,-0.02440880346884644,0.10098399944301173,0.09312416587473725,1.0844016533672567,12.34000015258789,0.4444444444444444,0.37777777777777777,0.9851358494285544,0.34083950617283953,2,0.49083950617283956,1.1101535651297554
2006-03-01,89.06316375732422,89.14578340771916,88.46422644175924,88.53307439963444,48641600,0.008890033914617401,87.72664993286133,84.42657608032226,0.05491858005221923,0.015234980766799371,0.0072406096065753545,0.028787341469613814,-0.02154673186303846,0.10192331241009626,0.09361398919142312,1.0887615546612603,11.539999961853027,0.2222222222222222,0.5888888888888888,0.994454834948619,0.6307654320987653,3,0.7807654320987654,0.49083950617283956
2006-03-02,89.05630493164062,89.09760951457251,88.53997663553992,88.73961895461939,60642300,-7.701080215705147e-05,87.76795669555663,84.47522594451904,0.05422985183999757,0.014679027341982257,0.01458797662293998,0.033309500007391746,-0.018721523384451766,0.09924312694591099,0.09406687981008717,1.0550273076589147,11.720000267028809,0.2698412698412698,0.665079365079365,0.9684986618958978,0.752912068531116,3,0.902912068531116,0.7807654320987654
2006-03-03,88.64323425292969,89.5450964616877,88.56750568592636,88.58127738121577,73402500,-0.004638309202565805,87.80995193481445,84.51916168212891,0.04879452763991137,0.009489611368126283,0.0028817652776027547,0.03413358967169988,-0.03125182439409713,0.09079091256867902,0.09437000442382018,0.9620738403373673,11.960000038146973,0.3273809523809524,0.4363095238095238,0.8864732461462432,0.414078514739229,3,0.564078514739229,0.902912068531116
2006-03-06,88.23705291748047,88.93237116683065,88.01675307813301,88.90483828272939,57478400,-0.004582203468459278,87.84217041015626,84.55695777893067,0.043522085411010186,0.004495363735668305,0.010007940051042663,0.011602183269449728,-0.0015942432184070654,0.09048157785329067,0.09466906540357475,0.9557670973888587,12.739999771118164,0.5654761904761905,0.5172619047619047,0.8841575857979872,0.5244050453514738,3,0.6744050453514738,0.564078514739229
2006-03-07,88.09939575195312,88.16135263960196,87.70698637308466,88.02366716547287,61780800,-0.0015600834453988188,87.86888259887695,84.59236759185791,0.04145797380936258,0.002623376401956434,0.013463802481982201,0.005263385155826139,0.008200417326156062,0.0905618612293703,0.09488982099223527,0.9543896308623121,12.65999984741211,0.5476190476190477,0.6261904761904762,0.8854635805638572,0.6894058956916099,3,0.83940589569161,0.6744050453514738
2006-03-08,88.2852783203125,88.42296379662602,87.55553058923097,87.91351597906466,66692400,0.002109918765875962,87.89022491455079,84.6292841720581,0.043200107197190335,0.004494850322044303,0.012954515154801838,0.006751798875981985,0.006202716278819853,0.08355773391252325,0.09498731583541943,0.8796725455143953,12.319999694824219,0.44047619047619047,0.6797619047619048,0.8177191852594838,0.7775181405895693,3,0.9275181405895693,0.83940589569161
2006-03-09,87.69319152832031,88.58815737866841,87.69319152832031,88.31278650309224,56313600,-0.006706517816526647,87.89876068115234,84.66099899291993,0.03581569520168267,-0.0023387036545113177,0.015141826896751365,-0.008252795353143383,0.023394622249894748,0.08233929509255186,0.0951221580320281,0.8656163484519329,12.680000305175781,0.5515873015873016,0.8242063492063492,0.8068209770327688,1.0379766943814561,3,1.187976694381456,0.9275181405895693
2006-03-10,88.5262222290039,88.6983316946508,87.73452288891941,87.92039880077789,60490800,0.00949937715990834,87.94171951293946,84.69782974243164,0.04520059720791564,0.006646478136903468,0.015558470077357445,-0.0013975586657931638,0.01695602874315061,0.08812026689625325,0.09536090145306671,0.9240712446455108,11.850000381469727,0.2976190476190476,0.8511904761904762,0.8642502990047355,1.0903344671201813,3,1.2403344671201812,1.187976694381456
2006-03-13,88.6914291381836,88.91861483715486,88.4848957295983,88.69830973340375,45479100,0.0018661917906348524,87.98412780761718,84.73579216003418,0.04668200859772099,0.00803896507462082,0.019144370127762045,-0.0005432763129635809,0.019687646440725626,0.08812701190721753,0.0955596329286938,0.9222200756356771,11.369999885559082,0.18055555555555555,0.9097222222222222,0.8651960327710506,1.207908950617284,3,1.357908950617284,1.2403344671201812
2006-03-14,89.62081146240234,89.6552354470871,88.53996977543305,88.60881774480255,69877300,0.01047882905089681,88.05283386230468,84.77622825622558,0.05714553838765527,0.017807236079983933,0.027952845068568877,0.006727986784679008,0.02122485828388987,0.09377751190771332,0.09588587537528839,0.9780117409438759,10.739999771118164,0.051587301587301584,1.0,0.9213335775418887,1.4,3,1.5499999999999998,1.357908950617284
2006-03-15,90.02009582519531,90.08894378634378,89.39362559952986,89.60014847352726,53398900,0.0044552638642474385,88.13888793945313,84.81798164367676,0.061332680649874606,0.02134367621060159,0.03441194656668234,0.015217008605384663,0.019194937961297676,0.08822924965299275,0.09608860793959571,0.9182071792366521,11.350000381469727,0.18055555555555555,1.0,0.867768922020258,1.4,3,1.5499999999999998,1.5499999999999998
2006-03-16,90.20598602294922,90.50890027502373,90.07518118639658,90.19221432838445,65526400,0.0020649855573902087,88.19850662231445,84.8632791519165,0.06295663948441782,0.022760922803729954,0.025675104656175174,0.01826191635967045,0.007413188296504725,0.08786687955919506,0.09635163894028799,0.9119396465445576,11.979999542236328,0.3551587301587302,0.8224206349206349,0.865248036517974,1.0345529415469892,3,1.184552941546989,1.5499999999999998
2006-03-17,90.28134155273438,90.47486985141002,90.11546618044171,90.32281039580755,47286800,0.0008353717209630407,88.25137100219726,84.90548976898194,0.06331571490111548,0.023002141807933765,0.022928627524881895,0.021892522904453537,0.0010361046204283575,0.08457014895908552,0.09652300662425635,0.8761657134065376,12.119999885559082,0.3888888888888889,0.8055555555555556,0.8339086942147985,1.002469135802469,3,1.152469135802469,1.184552941546989
2006-03-20,90.13619995117188,90.47486919815832,89.99796695975897,90.29516736397166,45538500,-0.0016076588923716884,88.3002311706543,84.94609169006348,0.06109884701988593,0.02079234398570568,0.013693312763733978,0.0243204682159186,-0.010627155452184622,0.08405696742159777,0.09671768118108041,0.8690961817438683,11.789999961853027,0.29563492063492064,0.6521825396825396,0.8298936121920589,0.7315831758629376,3,0.8815831758629377,1.152469135802469
2006-03-21,89.56940460205078,90.53705635001674,89.47264048190401,90.10852049236831,87102700,-0.00628820994703716,88.32316070556641,84.98593112945557,0.05393214396408036,0.01411004640831236,0.01005587120886231,0.013992091925749017,-0.003936220716886707,0.08707616806450197,0.09698525880079871,0.8978288983416608,11.619999885559082,0.2619047619047619,0.769047619047619,0.86069687693766,0.9345759637188208,3,1.0845759637188208,0.8815831758629377
2006-03-22,90.11547088623047,90.2053165354136,89.47267214552585,89.5141409907645,51605700,0.0060965715537109055,88.35246780395508,85.02887428283691,0.05982199160338983,0.019954203047132874,0.01874449189885441,0.039124780678757354,-0.020380288779902944,0.087097791375203,0.09726227503978145,0.895494078660806,11.210000038146973,0.15079365079365079,0.6246031746031746,0.8616853930691472,0.6868652053413957,3,0.8368652053413957,1.0845759637188208
2006-03-23,89.92884063720703,90.12236892468594,89.61781378565169,90.03251273889192,46704200,-0.002071012304413866,88.37625183105469,85.07057888031005,0.05710860112674565,0.017567941318900517,0.010500426544465258,0.033281542817379606,-0.022781116272914348,0.08731668606681507,0.09754333305626389,0.8951579091156338,11.170000076293945,0.14285714285714285,0.6285714285714286,0.864498921873974,0.6932244897959183,3,0.8432244897959184,0.8368652053413957
2006-03-24,89.99796295166016,90.24678654372242,89.67310963573163,89.84590350392763,43209200,0.0007686334435466069,88.39577362060547,85.113376121521,0.057389179618079836,0.018125180259536876,0.012766239124936352,0.03301308696059957,-0.020246847835663218,0.08701823941498212,0.09773788916743388,0.8903224753085466,11.1899995803833,0.1488095238095238,0.6255952380952381,0.8620879187799131,0.6884526643990929,3,0.8384526643990929,0.8432244897959184
2006-03-27,89.8666000366211,90.04630178704238,89.67307182955317,89.87350799169627,32523000,-0.0014596209817506756,88.41968978881836,85.15358100891113,0.055347279255545986,0.01636411811960136,0.008709036003794468,0.030609707526857655,-0.021900671523063187,0.08730236536617576,0.09793224695766059,0.8914567783165388,11.460000038146973,0.2222222222222222,0.5888888888888888,0.8651711521547396,0.6307654320987653,3,0.7807654320987654,0.8384526643990929
2006-03-28,89.31368255615234,90.21912060747803,89.19618400830466,89.80441116501625,82079900,-0.006152647148589541,88.43419952392578,85.19197193145752,0.04838144406389621,0.00994505561152975,0.0021152538565718526,0.01863888393630564,-0.016523630079733787,0.08295162207934033,0.09806813223660224,0.8458570606729682,11.579999923706055,0.2638888888888889,0.5680555555555555,0.8224523973536713,0.598983024691358,3,0.748983024691358,0.7807654320987654
2006-03-29,89.87351989746094,90.19837311946542,89.36204639874165,89.44499460311361,61505700,0.006268214738056832,88.46472595214844,85.23187171936036,0.05445906659640134,0.015924922958270717,0.01806958917871171,0.015614469540063292,0.0024551196386484175,0.07994224758871098,0.09827998560653857,0.8134133017556365,10.949999809265137,0.08928571428571429,0.9553571428571428,0.7934981420504638,0.9553571428571428,3,1.1053571428571427,0.748983024691358
2006-03-30,89.71456146240234,90.53014330329296,89.54176762697648,89.92882413089059,70571700,-0.0017686904356249977,88.49909530639648,85.27002586364746,0.05212307084158735,0.013734221257265318,0.007313884636447776,0.014607451226383183,-0.007293566589935407,0.08031901252487648,0.0980656081016286,0.8190334417917365,11.569999694824219,0.2619047619047619,0.769047619047619,0.7981158480743417,0.769047619047619,3,0.919047619047619,1.1053571428571427
2006-03-31,89.73530578613281,90.01869023867788,89.41736045338713,89.86663080299516,62925600,0.00023122582769530275,88.52713272094726,85.30750263214111,0.05190402974384402,0.013647488945495582,0.007624399586456887,0.0223236007723282,-0.014699201185871313,0.07811303502340851,0.09779970795331268,0.7987041746658167,11.390000343322754,0.21428571428571427,0.5928571428571429,0.7771334593202714,0.5928571428571429,3,0.7428571428571429,0.919047619047619
2006-04-03,89.66618347167969,90.45412302148515,89.5003081221416,89.90119112769172,61624700,-0.0007702911785676392,88.58600692749023,85.34358116149902,0.050649413246449546,0.012193534641126859,0.011540071020323728,0.01445509207389395,-0.0029150210535702215,0.0758835473324709,0.09749882358314998,0.778302184002816,11.569999694824219,0.26785714285714285,0.6660714285714285,0.7555710055599223,0.6660714285714285,4,0.8160714285714286,0.7428571428571429
2006-04-04,90.23986053466797,90.35735908968968,89.41045214560297,89.66618367438555,54809300,0.006397919937893626,88.65015869140625,85.38100078582764,0.05690797371921707,0.01793230679705289,0.022698033886745295,0.032933134500202854,-0.01023510061345756,0.07781390460572815,0.09721724070542802,0.800412602138208,11.140000343322754,0.14087301587301587,0.729563492063492,0.7754459724187036,0.729563492063492,4,0.879563492063492,0.8160714285714286
2006-04-05,90.55088806152344,90.73750837811667,90.11545471813916,90.27442211186676,50607200,0.00344667561555001,88.71874038696289,85.41983890533447,0.06006858853802557,0.020651191242902014,0.027826437271744497,0.04166488940893065,-0.013838452137186152,0.07816229598502218,0.09694387346250043,0.8062633892512735,11.130000114440918,0.13690476190476192,0.731547619047619,0.7796062110997809,0.731547619047619,4,0.881547619047619,0.879563492063492
2006-04-06,90.4541244506836,90.6891321104088,89.98413022423318,90.44030853567035,57906200,-0.001068610290979155,88.78387268066406,85.45795459747315,0.058463485075714354,0.018812558177396237,0.0245663396166933,0.03783909979035771,-0.01327276017366441,0.07290786086200991,0.09658476047074913,0.7548588463300087,11.449999809265137,0.23214285714285715,0.5839285714285714,0.7278675127071466,0.5839285714285714,4,0.7339285714285714,0.881547619047619
2006-04-07,89.53482818603516,90.82041444282845,89.4035137608784,90.58541741276316,80180900,-0.010163121584905177,88.82098052978516,85.49113307952881,0.047299584890805796,0.008036926095525537,0.02100090811633981,0.03646072712846338,-0.015459819012123566,0.0777592959649802,0.0963027482754831,0.8074462812062475,12.260000228881836,0.503968253968254,0.448015873015873,0.7770379372577056,0.448015873015873,4,0.598015873015873,0.7339285714285714
2006-04-10,89.67310333251953,89.90810044558772,89.34133153542327,89.67310333251953,41496500,0.0015443727238417804,88.84460723876953,85.5308330154419,0.04843014116710144,0.009325226589425114,0.012955269914814771,0.028715304171485823,-0.01576003425667105,0.07769695099991486,0.09602716579466201,0.8091142788287301,12.1899995803833,0.4722222222222222,0.46388888888888885,0.7770853823958803,0.46388888888888885,4,0.6138888888888888,0.598015873015873
2006-04-11,88.91279602050781,89.89426374550757,88.64323805763111,89.7491228289964,72799400,-0.008478655067756469,88.85440460205078,85.56973182678223,0.0390683028023613,0.0006571584010781496,0.0024959219225042517,0.021688074903360777,-0.019192152980856525,0.07468694260601444,0.0957100579870424,0.7803458087563363,13.0,0.6845238095238095,0.2577380952380952,0.747688387251054,0.3,4,0.44999999999999996,0.6138888888888888
2006-04-12,89.07867431640625,89.25146813806502,88.89205403599537,89.00264461301647,43033700,0.0018656290581635648,88.88046142578125,85.60888038635254,0.04053077104144506,0.0022301064536047314,-0.006049232730095611,0.02173451907318502,-0.027783751803280632,0.0730073754361226,0.09536637162730703,0.7655463261351321,12.760000228881836,0.6369047619047619,0.18154761904761904,0.7317400938361631,0.3,4,0.44999999999999996,0.44999999999999996
2006-04-13,88.96119689941406,89.33442700232919,88.68472039123583,88.87824867371039,51051800,-0.0013188051786099386,88.89191497802734,85.64403198242188,0.03873200315549155,0.0007793950822619083,-0.011762917113946059,0.022244244577543038,-0.034007161691489096,0.07240669256915268,0.09500518735993811,0.762134095845015,12.380000114440918,0.5376984126984127,0.23115079365079363,0.726757824255378,0.3,4,0.44999999999999996,0.44999999999999996
2006-04-17,88.92662811279297,89.37588789720935,88.48427628552932,89.04412666338649,64167700,-0.00038858275097375383,88.92319290161133,85.68010181427002,0.037891251641606276,3.863121722855581e-05,-0.01418262763438749,0.011128336572975073,-0.025310964207362563,0.07219594632654977,0.09467183244452589,0.7625916226862289,12.579999923706055,0.6011904761904762,0.1994047619047619,0.7259263672963464,0.3,4,0.44999999999999996,0.44999999999999996
2006-04-18,90.33658599853516,90.50247182393362,89.11320308414793,89.11320308414793,92531800,0.01585529459133239,88.99134460449218,85.72543762207032,0.05378973271380166,0.015116541951598582,0.0006119143208400679,0.02355457220126178,-0.022942657880421713,0.09303473965765628,0.09430866208865102,0.9864919891473252,11.399999618530273,0.22420634920634921,0.5878968253968253,0.9363883152021087,0.6292362370874275,4,0.7792362370874275,0.44999999999999996
2006-04-19,90.50940704345703,90.59235525439126,90.01867846688103,90.37117408723134,87269000,0.0019130792138268848,89.05840850830079,85.77044422149658,0.05525169963819231,0.016292661854843307,0.004140479546367981,0.01789048919152214,-0.01375000964515416,0.09004030172586482,0.09388625072198646,0.9590360785892903,11.319999694824219,0.1984126984126984,0.7007936507936507,0.9074239490797941,0.8133655832703451,4,0.9633655832703452,0.7792362370874275
2006-04-20,90.63383483886719,91.13838993487273,90.26751271548649,90.54397866073614,86005500,0.0013747498682696868,89.14338195800781,85.81279987335205,0.05618083750478165,0.01671972554913249,0.011883859690098086,0.02205923346146821,-0.010175373771370122,0.08770334967591183,0.0934497073419456,0.9385085536436508,11.640000343322754,0.32142857142857145,0.6392857142857142,0.8852569034797875,0.7105204081632652,4,0.8605204081632652,0.9633655832703452
2006-04-21,90.64763641357422,91.0899881838957,90.28131434814384,91.02087698176622,72342600,0.00015227839284936984,89.21293487548829,85.85866806030273,0.05577734271288671,0.016081765946701562,0.005905373651274637,0.024760558778694985,-0.01885518512742035,0.08725967868230056,0.09300531955956308,0.9382224489473114,11.59000015258789,0.30357142857142855,0.6482142857142856,0.882877147513742,0.7250739795918366,4,0.8750739795918366,0.8605204081632652
2006-04-24,90.48177337646484,90.59236397068523,90.11545126129694,90.46794691556241,52546400,-0.0018297557848352408,89.28206268310547,85.90210456848145,0.05331264968406529,0.013437309324019408,0.006148558519601721,0.016713547551156394,-0.010564989031554672,0.08760577604285386,0.09265092509088163,0.9455466953721297,11.75,0.35119047619047616,0.6244047619047619,0.8884961854127057,0.6865479024943311,4,0.8365479024943311,0.8750739795918366
2006-04-25,90.10852813720703,90.62690965622264,89.79750133509746,90.57161436194777,84359800,-0.0041250875765317385,89.34055770874023,85.93900386810303,0.048517251555571676,0.008595988744221432,0.0012285298680179135,0.014010452699021458,-0.012781922831003545,0.08881143158481342,0.09224929604670087,0.9627328921822119,11.75,0.3531746031746032,0.5234126984126983,0.9029123250890746,0.5332163013353488,4,0.6832163013353488,0.8365479024943311
2006-04-26,90.12925720214844,90.64073073394424,90.06014599828309,90.19837895251217,67262400,0.00023004553919525605,89.40263519287109,85.97389274597168,0.04833286388990983,0.008127523396931033,0.002922745106861857,0.01165723540302177,-0.008734490296159914,0.08563765097819058,0.09182252730384872,0.9326431486121934,11.760000228881836,0.3611111111111111,0.6194444444444444,0.872952102802097,0.6786358024691356,4,0.8286358024691356,0.6832163013353488
2006-04-27,90.56471252441406,90.97942198624742,89.5694182532138,89.78368094144447,124478600,0.004831453578818978,89.45497116088868,86.00986785888672,0.052957233616499795,0.012405586286864582,0.01400714798066005,0.016152030511017434,-0.0021448825303573837,0.08449126927496163,0.09134825233514683,0.9249358046279017,11.84000015258789,0.38492063492063494,0.7075396825396825,0.8632751454845062,0.8250137314184932,4,0.9750137314184932,0.8286358024691356
2006-04-28,90.86882019042969,91.06234843636585,90.34353074381703,90.39881548851443,55854400,0.0033579046136058555,89.50719329833984,86.04678398132324,0.056039702891779,0.01521248563287371,0.01107445545811836,0.029344155497336377,-0.018269700039218018,0.08470818315015038,0.0911299134273698,0.9295321367518086,11.59000015258789,0.3055555555555556,0.6472222222222221,0.8677100653610239,0.7234506172839505,4,0.8734506172839506,0.9750137314184932
2006-05-01,90.12925720214844,91.09690897474874,90.0739724576555,90.8688198543465,64990300,-0.008138798178862428,89.53140625,86.07836570739747,0.04706050656817759,0.006677555700164534,0.0046223905348954375,0.011970082802460036,-0.007347692267564598,0.09028741756402978,0.09087295976387752,0.9935564748703112,12.539999961853027,0.6349206349206349,0.4825396825396825,0.9273641423884807,0.47579944570420757,5,0.47579944570420757,0.8734506172839506
2006-05-02,90.80661010742188,90.8619053944554,90.36425835765118,90.55086808657956,49063500,0.007515349913005842,89.57398498535156,86.11357284545899,0.054498229569281686,0.013760972254074594,0.011938493014581386,0.01965391644224157,-0.007715423427660184,0.09378707698866927,0.09065233960373376,1.0345797736565687,11.989999771118164,0.44841269841269843,0.6757936507936507,0.9658411777115052,0.7708338372385991,5,0.7708338372385991,0.47579944570420757
2006-05-03,90.46794891357422,90.76515982379304,90.1638300460014,90.64765072327646,60821300,-0.0037294773304171747,89.61419631958007,86.14875732421875,0.05013643520242894,0.009526979307491771,0.008941670213361563,0.020584928742987785,-0.011643258529626221,0.09243284304867051,0.09048166500588194,1.0215643472372191,11.989999771118164,0.4503968253968254,0.5748015873015873,0.9544177200548379,0.6091984441924917,5,0.6091984441924917,0.7708338372385991
2006-05-04,90.79279327392578,90.97249506596164,90.52323531262263,90.59926502204141,42921400,0.003590712116861239,89.65016494750977,86.1832816696167,0.0534849858929673,0.012745412427127444,0.006127366952715763,0.02896448002219021,-0.022837113069474446,0.09250252488638419,0.09026005013882861,1.0248445989571957,11.859999656677246,0.4007936507936508,0.49960317460317455,0.9577583025178125,0.4994445704207608,5,0.4994445704207608,0.6091984441924917
2006-05-05,91.59456634521484,91.78809461219375,91.1314800959082,91.26971306567891,62588200,0.0088308007979232,89.70478607177735,86.22038272857667,0.062330778947667226,0.02106666050042621,0.011525875737212976,0.039673037067160966,-0.02814716132994799,0.09732228395551464,0.0900184012244868,1.081137663318564,11.619999885559082,0.32341269841269843,0.5382936507936508,1.0101719543716898,0.5547842340639959,5,0.5547842340639959,0.4994445704207608
